waveno,SA,mel,pre2,MF2,MFC2,pre4,MF4,MFC4,pre6,MF6,MFC6
726.23766,0.95714,0.987,0.94476,0.99414,0.9917,0.95279,0.98972,0.99174,0.98763,0.99672,0.99187
724.19767,0.95557,0.98675,0.94562,0.99428,0.99123,0.95344,0.99011,0.99122,0.98743,0.99684,0.99137
722.15767,0.955,0.98651,0.94598,0.99442,0.9909,0.95315,0.99045,0.99082,0.98723,0.99695,0.99101
720.11768,0.95547,0.98635,0.94595,0.99455,0.99075,0.95219,0.99072,0.99058,0.98703,0.99703,0.99082
718.07769,0.95694,0.98642,0.94567,0.99467,0.9908,0.95081,0.99092,0.99052,0.98681,0.99706,0.99083
716.03769,0.95928,0.98688,0.94531,0.99477,0.99103,0.94938,0.99107,0.99066,0.98661,0.99706,0.99102
713.9977,0.96234,0.98768,0.94507,0.99485,0.99139,0.94821,0.99118,0.99094,0.98644,0.99705,0.99134
711.95771,0.96589,0.98867,0.94502,0.9949,0.99186,0.94741,0.99127,0.99135,0.98632,0.99702,0.99175
709.91771,0.9697,0.98968,0.94516,0.99493,0.99239,0.94693,0.99134,0.99183,0.98625,0.99698,0.99223
707.87772,0.97355,0.99063,0.94543,0.99494,0.99295,0.94672,0.99138,0.99235,0.98624,0.99692,0.99274
705.83773,0.97711,0.99146,0.94582,0.99493,0.99352,0.94675,0.99142,0.99287,0.9863,0.99684,0.99325
703.79773,0.97987,0.99224,0.94631,0.99491,0.99407,0.94697,0.99147,0.99338,0.98643,0.99677,0.99373
701.75774,0.98141,0.99304,0.94686,0.9949,0.99458,0.94728,0.99153,0.99386,0.98665,0.99669,0.99416
699.71775,0.98186,0.99387,0.94742,0.9949,0.99503,0.9477,0.99163,0.99429,0.98695,0.99663,0.99453
697.67775,0.98145,0.99463,0.94794,0.9949,0.99542,0.94827,0.99176,0.99466,0.98732,0.99659,0.99483
695.63776,0.98007,0.99541,0.94847,0.99491,0.99574,0.94892,0.99192,0.99496,0.98774,0.99656,0.99504
693.59777,0.97768,0.9963,0.94937,0.99492,0.99598,0.94972,0.99211,0.99519,0.9882,0.99653,0.99516
691.55777,0.97479,0.99695,0.95082,0.99494,0.99614,0.951,0.99231,0.99536,0.98869,0.99652,0.9952
689.51778,0.97218,0.99714,0.95219,0.99496,0.99623,0.95257,0.99252,0.99548,0.98919,0.99651,0.99518
687.47779,0.97027,0.99715,0.95318,0.995,0.99625,0.95401,0.99273,0.99554,0.9897,0.99652,0.9951
685.43779,0.96906,0.99722,0.95407,0.99503,0.99624,0.95527,0.99294,0.99557,0.99021,0.99653,0.99498
683.3978,0.96842,0.99729,0.95512,0.99506,0.99619,0.95651,0.99312,0.99558,0.99073,0.99653,0.99483
681.3578,0.96829,0.99728,0.95634,0.99508,0.99612,0.95777,0.99329,0.99558,0.99126,0.99654,0.99469
679.31781,0.96868,0.9972,0.95768,0.99509,0.99606,0.95898,0.99343,0.99559,0.9918,0.99654,0.99457
677.27782,0.96964,0.99709,0.95913,0.99511,0.99602,0.95993,0.99355,0.99562,0.99235,0.99655,0.99449
675.23782,0.97119,0.99695,0.96065,0.99512,0.99602,0.96075,0.99364,0.99569,0.99291,0.99656,0.99448
673.19783,0.97328,0.99676,0.96225,0.99514,0.99606,0.96154,0.99369,0.9958,0.99345,0.99655,0.99455
671.15784,0.97579,0.99654,0.96393,0.99516,0.99617,0.96237,0.99369,0.99597,0.99396,0.99653,0.99471
669.11784,0.97853,0.99629,0.96571,0.99517,0.99632,0.96324,0.99365,0.9962,0.99444,0.99649,0.99495
667.07785,0.98126,0.99605,0.96757,0.99517,0.99648,0.96419,0.99363,0.99644,0.9949,0.99651,0.99521
665.03786,0.98372,0.99581,0.96943,0.99517,0.99663,0.96528,0.99363,0.99669,0.99536,0.99657,0.99548
662.99786,0.98574,0.99558,0.97128,0.99518,0.99681,0.96655,0.99362,0.99695,0.99576,0.99663,0.99579
660.95787,0.98731,0.9954,0.97314,0.9952,0.997,0.96794,0.99359,0.99721,0.99609,0.99668,0.99613
658.91788,0.98859,0.99529,0.97497,0.99523,0.99719,0.9694,0.99356,0.99746,0.99635,0.99673,0.99649
656.87788,0.98971,0.99522,0.9767,0.99526,0.99737,0.9708,0.99354,0.99768,0.99654,0.9968,0.99684
654.83789,0.99074,0.99523,0.97828,0.99531,0.99754,0.97202,0.99354,0.99789,0.99667,0.99688,0.99717
652.7979,0.99172,0.99528,0.97969,0.99538,0.9977,0.973,0.99358,0.99807,0.99675,0.99696,0.99748
650.7579,0.99267,0.99526,0.98087,0.99546,0.99784,0.9738,0.99364,0.99822,0.99676,0.99705,0.99776
648.71791,0.99364,0.99517,0.98197,0.99556,0.99796,0.97448,0.99376,0.99836,0.99673,0.99714,0.99801
646.67792,0.99456,0.99507,0.98328,0.99572,0.99806,0.97522,0.99393,0.99849,0.99666,0.99725,0.99823
644.63792,0.99525,0.99478,0.9849,0.99592,0.99814,0.97629,0.99417,0.99861,0.99658,0.99738,0.99844
642.59793,0.99567,0.99403,0.98647,0.99616,0.9982,0.9777,0.99445,0.99872,0.99648,0.99753,0.99863
640.55794,0.99606,0.99307,0.98751,0.99644,0.99825,0.97919,0.99477,0.99882,0.99638,0.99768,0.9988
638.51794,0.99655,0.99234,0.98838,0.99674,0.99829,0.98059,0.99511,0.99892,0.99627,0.99785,0.99895
636.47795,0.99705,0.99175,0.98947,0.99704,0.99832,0.98208,0.99547,0.99901,0.99618,0.99802,0.99909
634.43796,0.99748,0.99098,0.99078,0.99735,0.99834,0.98386,0.99584,0.99908,0.99611,0.99818,0.9992
632.39796,0.99781,0.99001,0.99217,0.99765,0.99834,0.98586,0.99619,0.99915,0.99608,0.99834,0.99928
630.35797,0.99808,0.98887,0.99351,0.99794,0.99832,0.98777,0.99654,0.9992,0.99609,0.99849,0.99935
628.31798,0.99835,0.98762,0.99476,0.99822,0.9983,0.98929,0.99685,0.99924,0.99612,0.99862,0.9994
626.27798,0.99859,0.98624,0.99592,0.99847,0.99827,0.99066,0.99712,0.99928,0.99618,0.99873,0.99944
624.23799,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
622.198,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
620.158,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
618.11801,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
616.07802,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
614.03802,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
611.99803,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
609.95803,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
607.91804,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
605.87805,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
603.83805,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
601.79806,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
599.75807,0.99879,0.98465,0.99692,0.9987,0.99824,0.99187,0.99735,0.99932,0.99625,0.99882,0.99947
